date,killed,wounded,city,state,lat,lon
2013-12-26T00:00:00.000Z,4,3,Raceland,LA,38.5399754,-82.7283275
2013-12-26T00:00:00.000Z,2,6,Slidell,LA,30.2751945,-89.7811745
2013-12-29T00:00:00.000Z,2,6,Montgomery,AL,32.3669656,-86.3006485
2013-12-29T00:00:00.000Z,2,2,Miami-Dade,FL,25.6364246,-80.4989467
2013-12-30T00:00:00.000Z,4,0,Pleasant Valley,NY,39.4553636,-80.1417454
2013-12-31T00:00:00.000Z,0,5,Brooklyn,NY,40.6526006,-73.9497211
2013-12-31T00:00:00.000Z,4,0,Fontana,CA,34.0922335,-117.435048
2013-12-31T00:00:00.000Z,2,2,Barberton,OH,41.012833,-81.6051221
2014-01-01T00:00:00.000Z,2,2,Norfolk,VA,36.8448348,-76.2863999
2014-01-03T00:00:00.000Z,1,3,New York (Queens),NY,40.76639995,-73.7738780089654
2014-01-04T00:00:00.000Z,2,2,Rock Falls,IL,41.7816248,-89.6926018
2014-01-05T00:00:00.000Z,1,3,Erie,OH,42.1294712,-80.0852695
2014-01-05T00:00:00.000Z,0,4,Atlanta,Ga,33.7489924,-84.3902644
2014-01-12T00:00:00.000Z,0,5,Elgin,Il,42.03726,-88.2810994
2014-01-12T00:00:00.000Z,0,5,Huntsville,AL,34.729847,-86.5859011
2014-01-12T00:00:00.000Z,0,4,Portland,OR,45.5202471,-122.674194
2014-01-14T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2014-01-16T00:00:00.000Z,1,4,Ardmore,OK,34.1742611,-97.1436254
2014-01-16T00:00:00.000Z,2,2,Fresno,CA,36.7394421,-119.7848307
2014-01-16T00:00:00.000Z,5,0,Spanish Fork,UT,40.1150133,-111.6547774
2014-01-20T00:00:00.000Z,0,4,Manassas,VA,38.7509488,-77.4752667
2014-01-21T00:00:00.000Z,2,3,Newark,NJ,40.735657,-74.1723667
2014-01-25T00:00:00.000Z,0,4,Belle Glade,FL,26.6845104,-80.6675577
2014-01-25T00:00:00.000Z,1,4,Chicago,IL,41.8755616,-87.6244212
2014-01-27T00:00:00.000Z,0,4,Rocky Mount,NC,35.9423833,-77.7956949
2014-01-27T00:00:00.000Z,1,4,Seattle,WA,47.6038321,-122.330062
2014-01-28T00:00:00.000Z,3,5,Baltimore,MD,39.2908816,-76.610759
2014-01-28T00:00:00.000Z,0,5,Milwaukee,WI,43.0349931,-87.922497
2014-02-02T00:00:00.000Z,3,2,Franklin,IL,33.2002659,-95.2231752
2014-02-03T00:00:00.000Z,4,0,Cypress,TX,29.9691116,-95.6971686
2014-02-05T00:00:00.000Z,1,3,Perry,FL,38.0772859,-89.3760499
2014-02-06T00:00:00.000Z,1,3,Chicago,IL,41.8755616,-87.6244212
2014-02-06T00:00:00.000Z,4,0,Defiance,OH,41.3203058,-84.5084835
2014-02-07T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2014-02-12T00:00:00.000Z,0,5,Gary,IN,41.6020962,-87.3370647
2014-02-12T00:00:00.000Z,1,3,Oakland,CA,37.8044557,-122.271356
2014-02-12T00:00:00.000Z,1,3,Stockton,Ca,37.9577016,-121.2907796
2014-02-15T00:00:00.000Z,0,5,Las Vegas,NV,36.1672559,-115.148516
2014-02-15T00:00:00.000Z,0,5,Fort Wayne,In,41.0799898,-85.1386015
2014-02-16T00:00:00.000Z,0,4,Saginaw,Mi,43.4200387,-83.9490365
2014-02-16T00:00:00.000Z,1,4,Fort Worth,Tx,32.753177,-97.3327459
2014-02-16T00:00:00.000Z,1,4,Jacksonville,Fl,30.3321838,-81.655651
2014-02-16T00:00:00.000Z,1,6,Dallas,Tx,32.7762719,-96.7968559
2014-02-16T00:00:00.000Z,1,6,Pine Hills,FL,28.5825505,-81.46183230278461
2014-02-18T00:00:00.000Z,0,6,Fort Lauderdale,Fl,26.1223084,-80.1433786
2014-02-20T00:00:00.000Z,4,2,Alturas,Ca,41.487123,-120.542327
2014-02-20T00:00:00.000Z,1,4,Indianapolis,IN,39.7683331,-86.1583502
2014-02-23T00:00:00.000Z,0,4,Wilmington,CA,39.7459468,-75.546589
2014-02-24T00:00:00.000Z,4,1,Glade Spring,VA,36.791225,-81.7712324
2014-02-26T00:00:00.000Z,4,0,Oak Lawn,IL,41.7108662,-87.7581081
2014-03-01T00:00:00.000Z,1,4,Pittsburgh,PA,40.4416941,-79.9900861
2014-03-03T00:00:00.000Z,0,4,Detroit,MI,42.3315509,-83.0466403
2014-03-05T00:00:00.000Z,3,1,Pelzer,SC,34.6423372,-82.4559598
2014-03-08T00:00:00.000Z,1,3,Richmond,Ca,37.5385087,-77.43428
2014-03-09T00:00:00.000Z,0,4,Milwaukee,WI,43.0349931,-87.922497
2014-03-09T00:00:00.000Z,0,6,Chicago,IL,41.8755616,-87.6244212
2014-03-09T00:00:00.000Z,3,1,Fremont,OH,37.5482697,-121.988571
2014-03-14T00:00:00.000Z,0,4,Brooklyn,NY,40.6526006,-73.9497211
2014-03-16T00:00:00.000Z,3,1,Beaumont,TX,30.0860459,-94.1018461
2014-03-16T00:00:00.000Z,0,5,Waynsboro,GA,,
2014-03-22T00:00:00.000Z,0,4,Sikeston,Mo,36.876719,-89.5878579
2014-03-22T00:00:00.000Z,0,4,North Charlston,SC,,
2014-03-23T00:00:00.000Z,1,3,Arlington,TX,32.7355816,-97.1071186
2014-03-24T00:00:00.000Z,0,7,San Francisco,CA,37.7790262,-122.419906
2014-03-24T00:00:00.000Z,1,3,Long Beach,CA,33.7690164,-118.191604
2014-03-30T00:00:00.000Z,0,5,Starkville,MS,33.4503998,-88.8183872
2014-03-30T00:00:00.000Z,0,5,Charlotte,NC,35.2272086,-80.8430827
2014-04-03T00:00:00.000Z,4,16,Kileen,TX,39.886217,-85.944678
2014-04-04T00:00:00.000Z,0,4,Detroit,Mi,42.3315509,-83.0466403
2014-04-05T00:00:00.000Z,1,5,Chicago,Il,41.8755616,-87.6244212
2014-04-05T00:00:00.000Z,1,3,Phoenix,Az,33.4484367,-112.074141
2014-04-05T00:00:00.000Z,0,4,Fairfield,Ca,39.7886111,-82.6418883
2014-04-06T00:00:00.000Z,0,4,Oklahoma City,Ok,35.4729886,-97.5170536
2014-04-06T00:00:00.000Z,0,4,Springfield,Ma,39.7990175,-89.6439575
2014-04-07T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2014-04-09T00:00:00.000Z,0,5,Rockford,IL,42.2713945,-89.093966
2014-04-09T00:00:00.000Z,3,1,Lookout Valley,TN,35.0203529,-85.3660701
2014-04-10T00:00:00.000Z,1,3,Arlington,TX,32.7355816,-97.1071186
2014-04-11T00:00:00.000Z,0,4,Richmond,IN,37.5385087,-77.43428
2014-04-12T00:00:00.000Z,1,3,New Orleans,LA,29.9759983,-90.0782127
2014-04-14T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2014-04-14T00:00:00.000Z,2,2,Vineland,NJ,39.4862777,-75.0254256
2014-04-17T00:00:00.000Z,0,4,Nashville,TN,36.1622767,-86.7742984
2014-04-20T00:00:00.000Z,0,5,Chicago,Il,41.8755616,-87.6244212
2014-04-20T00:00:00.000Z,2,2,Tampa Bay,FL,27.6886419,-82.5723193
2014-04-20T00:00:00.000Z,1,3,Mankato,MN,44.1634663,-93.9993505
2014-04-20T00:00:00.000Z,0,6,Montgomory,IL,40.731198250000006,-73.84922050053348
2014-04-24T00:00:00.000Z,1,3,Houston,TX,29.7589382,-95.3676974
2014-04-25T00:00:00.000Z,2,3,Memphis,TN,35.1460249,-90.0517638
2014-04-27T00:00:00.000Z,1,3,Rome,GA,43.2128473,-75.4557304
2014-04-27T00:00:00.000Z,0,5,Troy,NY,42.7284117,-73.6917878
2014-04-29T00:00:00.000Z,1,6,Cobb County,GA,33.9373948,-84.5732006
2014-04-30T00:00:00.000Z,0,4,Chicago,Il,41.8755616,-87.6244212
2014-05-03T00:00:00.000Z,4,4,Jonesboro,AR,35.8272257,-90.6949871
2014-05-03T00:00:00.000Z,0,7,Houston,TX,29.7589382,-95.3676974
2014-05-05T00:00:00.000Z,2,2,Fort Bend County,TX,29.511218,-95.7807348
2014-05-05T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2014-05-05T00:00:00.000Z,0,4,Wheat Ridge,CO,39.766098,-105.0772063
2014-05-09T00:00:00.000Z,4,0,Tampa,FL,27.9477595,-82.458444
2014-05-09T00:00:00.000Z,4,0,Pomona,CA,34.0553813,-117.7517496
2014-05-10T00:00:00.000Z,1,6,Sacramento,CA,38.5810606,-121.493895
2014-05-10T00:00:00.000Z,1,3,DeKalb,GA,41.8903447,-88.7713953
2014-05-10T00:00:00.000Z,0,7,Memphis,TN,35.1460249,-90.0517638
2014-05-11T00:00:00.000Z,1,3,Kileen,TX,39.886217,-85.944678
2014-05-11T00:00:00.000Z,2,3,DeKalb,GA,41.8903447,-88.7713953
2014-05-12T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2014-05-13T00:00:00.000Z,0,5,Atlanta,GA,33.7489924,-84.3902644
2014-05-17T00:00:00.000Z,0,5,Washington,DC,38.8950368,-77.0365427
2014-05-17T00:00:00.000Z,1,3,Coachella,CA,33.6794956,-116.17628
2014-05-18T00:00:00.000Z,2,2,Cobb County,GA,33.9373948,-84.5732006
2014-05-18T00:00:00.000Z,0,7,Sandusky,OH,41.2951563,-83.1555438
2014-05-22T00:00:00.000Z,1,3,Dallas,Tx,32.7762719,-96.7968559
2014-05-23T00:00:00.000Z,4,8,Santa Barbara,CA,34.4221319,-119.702667
2014-05-24T00:00:00.000Z,1,3,Bellflower,CA,33.8825705,-118.1167679
2014-05-23T00:00:00.000Z,1,7,New Orleans,LA,29.9759983,-90.0782127
2014-05-24T00:00:00.000Z,1,3,San Antonio,TX,29.4246002,-98.4951405
2014-05-24T00:00:00.000Z,0,5,Detroit,Mi,42.3315509,-83.0466403
2014-05-25T00:00:00.000Z,1,3,Toledo,OH,41.6529143,-83.5378173
2014-05-25T00:00:00.000Z,3,1,Myrtle Beach,SC,33.6956461,-78.8900409
2014-05-28T00:00:00.000Z,4,0,Mission Viejo,CA,33.5965685,-117.659405
2014-05-31T00:00:00.000Z,0,4,Brooklyn,NY,40.6526006,-73.9497211
2014-05-31T00:00:00.000Z,1,3,San Bernardino,CA,34.8253019,-116.0833144
2014-06-01T00:00:00.000Z,1,5,Chicago,Il,41.8755616,-87.6244212
2014-06-03T00:00:00.000Z,1,4,Atlanta,GA,33.7489924,-84.3902644
2014-06-05T00:00:00.000Z,1,3,Seattle,WA,47.6038321,-122.330062
2014-06-07T00:00:00.000Z,1,4,Moncks Corner,SC,33.1960027,-80.0131374
2014-06-06T00:00:00.000Z,1,3,Oak Park,MI,41.8878145,-87.7887615
2014-06-08T00:00:00.000Z,5,0,Las Vegas,NV,36.1672559,-115.148516
2014-06-08T00:00:00.000Z,5,0,San Carlos Park,FL,26.47327,-81.81759451422286
2014-06-08T00:00:00.000Z,1,4,Opp,AL,31.2821209,-86.255839
2014-06-09T00:00:00.000Z,3,2,Chicago,IL,41.8755616,-87.6244212
2014-06-09T00:00:00.000Z,0,6,Paterson,NJ,40.9167654,-74.171811
2014-06-13T00:00:00.000Z,3,1,Los Angeles,CA,34.0536909,-118.242766
2014-06-15T00:00:00.000Z,0,4,Kokomo,IN,40.4864444,-86.1336351
2014-06-15T00:00:00.000Z,0,4,Park Forest,IL,41.4825788,-87.6802344
2014-06-20T00:00:00.000Z,0,4,Seat Pleasant,MD,38.8879957,-76.8987649
2014-06-21T00:00:00.000Z,0,5,Memphis,TN,35.1460249,-90.0517638
2014-06-22T00:00:00.000Z,1,3,Windsor,CA,38.5471327,-122.8163802
2014-06-24T00:00:00.000Z,2,7,Miami,FL,25.7741728,-80.19362
2014-06-25T00:00:00.000Z,0,5,Lowell,MA,42.6414437,-71.3085329
2014-06-26T00:00:00.000Z,2,2,Detroit,MI,42.3315509,-83.0466403
2014-06-26T00:00:00.000Z,0,5,Milwaukee,WI,43.0349931,-87.922497
2014-06-28T00:00:00.000Z,0,7,Antioch,CA,36.0600602,-86.6722192
2014-06-29T00:00:00.000Z,1,4,Los Angeles,CA,34.0536909,-118.242766
2014-06-29T00:00:00.000Z,1,8,New Orleans,LA,29.9759983,-90.0782127
2014-06-29T00:00:00.000Z,1,3,San Diego,CA,32.7174202,-117.1627728
2014-06-30T00:00:00.000Z,1,3,Lexington,KY,38.0464066,-84.4970393
2014-07-02T00:00:00.000Z,0,5,Chester Township,PA,43.1688743,-85.8488365727579
2014-07-05T00:00:00.000Z,1,4,Portland,OR,45.5202471,-122.674194
2014-07-05T00:00:00.000Z,0,7,Norfolk,VA,36.8448348,-76.2863999
2014-07-05T00:00:00.000Z,0,4,Houston,TX,29.7589382,-95.3676974
2014-07-05T00:00:00.000Z,0,7,Broad Ripple,IN,39.8695272,-86.1431837
2014-07-05T00:00:00.000Z,0,5,Centerville,IL,31.2578221,-95.9785301
2014-07-06T00:00:00.000Z,2,2,Bogalusia,LA,,
2014-07-06T00:00:00.000Z,0,4,St Louis,MO,38.6280278,-90.1910154
2014-07-06T00:00:00.000Z,0,4,Buffalo,NY,42.8867166,-78.8783922
2014-07-07T00:00:00.000Z,0,4,Stopover,KY,37.5159411,-82.0912401
2014-07-07T00:00:00.000Z,2,2,Miami,FL,25.7741728,-80.19362
2014-07-08T00:00:00.000Z,1,4,San Bernardino,CA,34.8253019,-116.0833144
2014-07-08T00:00:00.000Z,0,5,Providence,RI,41.8239891,-71.4128343
2014-07-09T00:00:00.000Z,6,1,Houston,TX,29.7589382,-95.3676974
2014-07-12T00:00:00.000Z,3,2,Pasadena,CA,34.1476452,-118.1444779
2014-07-13T00:00:00.000Z,1,4,Sacramento,CA,38.5810606,-121.493895
2014-07-13T00:00:00.000Z,0,5,Skyway,WA,47.4914884,-122.2542892
2014-07-13T00:00:00.000Z,0,5,Stamford,CT,41.0534302,-73.5387341
2014-07-19T00:00:00.000Z,1,4,Chicago,IL,41.8755616,-87.6244212
2014-07-20T00:00:00.000Z,1,3,Washington Park,IL,45.51552355,-122.7057111913291
2014-07-20T00:00:00.000Z,1,3,Las Vegas,NV,36.1672559,-115.148516
2014-07-20T00:00:00.000Z,0,6,Irvington,NJ,38.4391517,-89.1627456
2014-07-20T00:00:00.000Z,1,3,St. Louis,MO,38.6280278,-90.1910154
2014-07-21T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2014-07-22T00:00:00.000Z,3,1,Moreno Valley,CA,33.937517,-117.2305944
2014-07-23T00:00:00.000Z,0,4,Pittsburgh,PA,40.4416941,-79.9900861
2014-07-25T00:00:00.000Z,1,6,Chicago,IL,41.8755616,-87.6244212
2014-07-26T00:00:00.000Z,1,3,Pine Bluff,AR,34.2157064,-92.0140402
2014-07-26T00:00:00.000Z,0,7,Sylvester,GA,31.5261739,-83.8365961
2014-07-27T00:00:00.000Z,0,4,Kalamazoo,MI,42.291707,-85.5872286
2014-07-27T00:00:00.000Z,5,0,Saco,ME,35.4444022,-119.0923253
2014-07-28T00:00:00.000Z,1,4,Philadelphia,PA,39.9527237,-75.1635262
2014-07-28T00:00:00.000Z,1,3,New York,NY,40.7127281,-74.0060152
2014-07-31T00:00:00.000Z,3,3,Fayetteville,NC,36.0625843,-94.1574328
2014-08-01T00:00:00.000Z,1,3,Philadelphia,PA,39.9527237,-75.1635262
2014-08-02T00:00:00.000Z,3,1,Dallas,TX,32.7762719,-96.7968559
2014-08-02T00:00:00.000Z,1,5,Pittsburgh,PA,40.4416941,-79.9900861
2014-08-02T00:00:00.000Z,0,7,New Bedford,MA,41.6362152,-70.934205
2014-08-02T00:00:00.000Z,0,4,Salem City,NJ,44.88678185,-123.03387942047601
2014-08-02T00:00:00.000Z,1,3,Beloit,WI,42.5083272,-89.031784
2014-08-03T00:00:00.000Z,5,0,Culpeper,VA,38.4912207,-77.9618216
2014-08-03T00:00:00.000Z,0,6,Houston,TX,29.7589382,-95.3676974
2014-08-03T00:00:00.000Z,0,5,St. Louis,MO,38.6280278,-90.1910154
2014-08-03T00:00:00.000Z,0,4,Columbia,TN,34.0007493,-81.0343313
2014-08-04T00:00:00.000Z,0,5,Atlanta,GA,33.7489924,-84.3902644
2014-08-05T00:00:00.000Z,3,1,Fayetteville,NC,36.0625843,-94.1574328
2014-08-06T00:00:00.000Z,3,1,Bakersfield,CA,35.3738712,-119.0194639
2014-08-06T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2014-08-07T00:00:00.000Z,1,3,Wichita,KS,37.6922361,-97.3375448
2014-08-07T00:00:00.000Z,0,4,St. Pauls,PA,34.8070226,-78.9707787
2014-08-08T00:00:00.000Z,1,3,Albuquerque,NM,35.0841034,-106.650985
2014-08-08T00:00:00.000Z,0,4,Milwaukee,WI,43.0349931,-87.922497
2014-08-08T00:00:00.000Z,0,4,Washington,DC,38.8950368,-77.0365427
2014-08-08T00:00:00.000Z,0,4,Houma,LA,29.5957696,-90.7195348
2014-08-09T00:00:00.000Z,0,9,Minneapolis,MN,44.9772995,-93.2654692
2014-08-09T00:00:00.000Z,0,4,Columbus,OH,39.9622601,-83.0007065
2014-08-09T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2014-08-10T00:00:00.000Z,2,5,New Orleans,LA,29.9759983,-90.0782127
2014-08-10T00:00:00.000Z,0,6,Wrightsville,GA,32.7293279,-82.7198591
2014-08-10T00:00:00.000Z,0,7,Moreno Valley,CA,33.937517,-117.2305944
2014-08-10T00:00:00.000Z,0,6,Washington,DC,38.8950368,-77.0365427
2014-08-12T00:00:00.000Z,1,3,Buffalo,NY,42.8867166,-78.8783922
2014-08-12T00:00:00.000Z,3,4,Cartersville,GA,34.1652304,-84.7997613
2014-08-13T00:00:00.000Z,1,5,Memphis,TN,35.1460249,-90.0517638
2014-08-13T00:00:00.000Z,0,4,New Orleans,LA,29.9759983,-90.0782127
2014-08-14T00:00:00.000Z,1,3,Sauk Villiage,IL,,
2014-08-15T00:00:00.000Z,2,2,Knoxville,TN,35.9603948,-83.9210261
2014-08-16T00:00:00.000Z,2,2,Camp Spring,MD,38.3409142,-115.1877017
2014-08-16T00:00:00.000Z,1,3,Plainfield,NJ,41.6086711,-88.2054345
2014-08-16T00:00:00.000Z,0,6,Salt Lake City,UT,40.7596198,-111.886797
2014-08-17T00:00:00.000Z,0,4,Las Vegas,NV,36.1672559,-115.148516
2014-08-17T00:00:00.000Z,0,4,Queens,NY,40.7135078,-73.8283132
2014-08-17T00:00:00.000Z,0,4,Boston,MA,42.3554334,-71.060511
2014-08-17T00:00:00.000Z,1,4,Palo Alto,CA,37.4443293,-122.1598465
2014-08-20T00:00:00.000Z,0,5,Frayser,TN,35.2175883,-90.0034229
2014-08-24T00:00:00.000Z,1,3,Chicago,IL,41.8755616,-87.6244212
2014-08-25T00:00:00.000Z,2,4,San Fernando Valley,CA,34.2148853,-118.4998204
2014-08-25T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2014-08-26T00:00:00.000Z,4,0,Tulsa,OK,36.1563122,-95.9927516
2014-08-27T00:00:00.000Z,1,3,Detroit,Mi,42.3315509,-83.0466403
2014-08-30T00:00:00.000Z,4,0,Elmhurst,IL,41.8994745,-87.9403418
2014-08-30T00:00:00.000Z,3,1,Brooksville,FL,28.5552719,-82.3878709
2014-08-31T00:00:00.000Z,0,5,Livermore,CA,37.6820583,-121.768053
2014-08-31T00:00:00.000Z,2,2,Birmingham,AL,33.5206824,-86.8024326
2014-09-01T00:00:00.000Z,2,2,Greensboro,NC,36.0726355,-79.7919754
2014-09-01T00:00:00.000Z,1,3,Brooklyn,NY,40.6526006,-73.9497211
2014-09-01T00:00:00.000Z,4,1,Greenville,NC,34.851354,-82.3984882
2014-09-02T00:00:00.000Z,3,2,Kansas City,KS,39.100105,-94.5781416
2014-09-02T00:00:00.000Z,0,5,Highland,CA,39.1802516,-83.6304344
2014-09-02T00:00:00.000Z,2,3,Jackson,MS,32.3086744,-90.1983063
2014-09-03T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2014-09-04T00:00:00.000Z,0,5,Flint,MI,43.0161693,-83.6900211
2014-09-06T00:00:00.000Z,0,5,Orlando,FL,28.5421109,-81.3790304
2014-09-06T00:00:00.000Z,0,5,Macon,GA,32.8406946,-83.6324022
2014-09-11T00:00:00.000Z,1,5,Detroit,Mi,42.3315509,-83.0466403
2014-09-14T00:00:00.000Z,3,1,Corpus Christi,TX,27.7635302,-97.4033191
2014-09-14T00:00:00.000Z,1,3,Norfolk,VA,36.8448348,-76.2863999
2014-09-14T00:00:00.000Z,0,7,Abbeville,LA,34.2264946,-82.4364036
2014-09-15T00:00:00.000Z,0,4,Cleveland,OH,41.4996574,-81.6936772
2014-09-15T00:00:00.000Z,0,5,New Orleans,LA,29.9759983,-90.0782127
2014-09-18T00:00:00.000Z,8,0,Bell,FL,31.0081659,-97.4314413
2014-09-19T00:00:00.000Z,0,4,Queens,NY,40.7135078,-73.8283132
2014-09-20T00:00:00.000Z,2,2,Panola County,MS,32.1367712,-94.3130073
2014-09-21T00:00:00.000Z,2,2,Philadelphia,PA,39.9527237,-75.1635262
2014-09-21T00:00:00.000Z,0,4,East Liverpool,OH,40.6186756,-80.5772928
2014-09-28T00:00:00.000Z,0,15,Miami,FL,25.7741728,-80.19362
2014-09-28T00:00:00.000Z,1,6,Walterboro,SC,32.9021377,-80.6672631
2014-09-28T00:00:00.000Z,0,4,Indianapolis,IN,39.7683331,-86.1583502
2014-09-28T00:00:00.000Z,0,4,Philadelphia,PA,39.9527237,-75.1635262
2014-09-29T00:00:00.000Z,0,4,Fresno,CA,36.7394421,-119.7848307
2014-09-30T00:00:00.000Z,0,5,Detroit,Mi,42.3315509,-83.0466403
2014-10-02T00:00:00.000Z,0,5,Darlington,SC,34.3609331,-79.9438572
2014-10-04T00:00:00.000Z,1,3,Chicago,IL,41.8755616,-87.6244212
2014-10-04T00:00:00.000Z,2,2,Memphis,TN,35.1460249,-90.0517638
2014-10-04T00:00:00.000Z,0,4,Pomona,CA,34.0553813,-117.7517496
2014-10-05T00:00:00.000Z,3,2,Jacksonville,FL,30.3321838,-81.655651
2014-10-06T00:00:00.000Z,1,5,Detroit,Mi,42.3315509,-83.0466403
2014-10-07T00:00:00.000Z,2,2,Aberdeen,MS,46.975371,-123.815722
2014-10-08T00:00:00.000Z,4,0,Richmond,VA,37.5385087,-77.43428
2014-10-09T00:00:00.000Z,1,3,Oklahoma City,OK,35.4729886,-97.5170536
2014-10-09T00:00:00.000Z,0,4,Atlanta,GA,33.7489924,-84.3902644
2014-10-10T00:00:00.000Z,0,5,Utica,NY,43.1009031,-75.2326641
2014-10-11T00:00:00.000Z,3,1,Stockton,CA,37.9577016,-121.2907796
2014-10-12T00:00:00.000Z,1,3,Atlanta,GA,33.7489924,-84.3902644
2014-10-14T00:00:00.000Z,3,2,Peachtree Corners,GA,33.9701009,-84.2215869
2014-10-16T00:00:00.000Z,3,1,Port Orange,FL,29.101628050000002,-81.01059617608054
2014-10-16T00:00:00.000Z,1,3,Detroit,Mi,42.3315509,-83.0466403
2014-10-18T00:00:00.000Z,0,4,Brooklyn,NY,40.6526006,-73.9497211
2014-10-18T00:00:00.000Z,1,3,Aiken,SC,33.5723191,-81.6182086
2014-10-20T00:00:00.000Z,0,4,Detroit,Mi,42.3315509,-83.0466403
2014-10-24T00:00:00.000Z,5,1,Marysville,WA,48.0517429,-122.1768209
2014-10-26T00:00:00.000Z,4,0,Cadiz,KY,36.8650496,-87.835295
2014-10-29T00:00:00.000Z,0,5,Raleigh,NC,35.7803977,-78.6390989
2014-11-05T00:00:00.000Z,0,4,San Francisco,CA,37.7790262,-122.419906
2014-11-07T00:00:00.000Z,0,4,Los Angeles,CA,34.0536909,-118.242766
2014-11-08T00:00:00.000Z,1,4,Greensboro,NC,36.0726355,-79.7919754
2014-11-08T00:00:00.000Z,0,5,Pomona,CA,34.0553813,-117.7517496
2014-11-15T00:00:00.000Z,3,1,Springfield,MO,39.7990175,-89.6439575
2014-11-16T00:00:00.000Z,1,4,Akron,OH,41.083064,-81.518485
2014-11-16T00:00:00.000Z,1,3,Miami,FL,25.7741728,-80.19362
2014-11-17T00:00:00.000Z,0,6,El Paso,TX,31.7550511,-106.4882345
2014-11-17T00:00:00.000Z,0,4,North Las Vegas,NV,36.2005843,-115.121584
2014-11-19T00:00:00.000Z,1,3,Chicago,IL,41.8755616,-87.6244212
2014-11-19T00:00:00.000Z,4,1,Cleveland,OH,41.4996574,-81.6936772
2014-11-19T00:00:00.000Z,1,3,Tallahassee,FL,30.4380832,-84.2809332
2014-11-20T00:00:00.000Z,3,1,Tabernacle,NJ,31.4546729,-85.8687276
2014-11-21T00:00:00.000Z,0,6,Clairton,PA,40.2922938,-79.8817181
2014-11-22T00:00:00.000Z,4,1,Sisseton,SD,45.664557,-97.049791
2014-11-22T00:00:00.000Z,1,3,Springfield,OH,39.7990175,-89.6439575
2014-11-23T00:00:00.000Z,0,4,Accomack County,VA,37.7422207,-75.6743538
2014-11-26T00:00:00.000Z,0,6,San Francisco,CA,37.7790262,-122.419906
2014-11-26T00:00:00.000Z,0,4,Reading,PA,40.335345,-75.9279495
2014-11-28T00:00:00.000Z,2,3,Weir,TX,30.6749876,-97.5877588
2014-11-28T00:00:00.000Z,0,4,Memphis,TN,35.1460249,-90.0517638
2014-11-29T00:00:00.000Z,3,2,Atlanta,GA,33.7489924,-84.3902644
2014-11-29T00:00:00.000Z,1,3,Newark,NJ,40.735657,-74.1723667
2014-11-30T00:00:00.000Z,0,4,Brooklyn,NY,40.6526006,-73.9497211
2014-11-30T00:00:00.000Z,0,5,Chattanooga,TN,35.0457219,-85.3094883
2014-12-01T00:00:00.000Z,5,0,Westover,WV,33.3495548,-86.5358159
2014-12-02T00:00:00.000Z,0,5,Newport News,VA,36.9775016,-76.42977
2014-12-02T00:00:00.000Z,2,4,St. Louis,MO,38.6280278,-90.1910154
2014-12-03T00:00:00.000Z,1,3,Cabarrus County,NC,35.4045503,-80.564371
2014-12-06T00:00:00.000Z,0,4,Minneapolis,MN,44.9772995,-93.2654692
2014-12-07T00:00:00.000Z,0,4,St. Joseph County,IN,41.9031963,-85.5356726
2014-12-12T00:00:00.000Z,0,4,Portland,OR,45.5202471,-122.674194
2014-12-13T00:00:00.000Z,0,5,Tampa,FL,27.9477595,-82.458444
2014-12-14T00:00:00.000Z,2,4,Macon,GA,32.8406946,-83.6324022
2014-12-14T00:00:00.000Z,1,4,Miami,FL,25.7741728,-80.19362
2014-12-15T00:00:00.000Z,6,3,Montgomery County,PA,30.301949,-95.5065944
2014-12-15T00:00:00.000Z,0,4,Chicago,IL,41.8755616,-87.6244212
2014-12-16T00:00:00.000Z,0,4,Elizabeth,NJ,40.6639916,-74.2107006
2014-12-20T00:00:00.000Z,4,0,Rockford,IL,42.2713945,-89.093966
2014-12-21T00:00:00.000Z,1,10,Calumet City,IL,41.616016,-87.5295837
2014-12-21T00:00:00.000Z,2,3,Sarasota,FL,27.3365805,-82.5308545
2014-12-21T00:00:00.000Z,2,2,Denton,TX,33.1838787,-97.1413417
2014-12-22T00:00:00.000Z,0,5,Chicago,IL,41.8755616,-87.6244212
2014-12-22T00:00:00.000Z,0,4,Fresno,CA,36.7394421,-119.7848307
2014-12-22T00:00:00.000Z,1,3,Detroit,MI,42.3315509,-83.0466403
2014-12-22T00:00:00.000Z,0,9,Miami-Dade,FL,25.6364246,-80.4989467
2014-12-23T00:00:00.000Z,1,3,Winchester,KY,39.1852184,-78.1652404
2014-12-24T00:00:00.000Z,1,3,St. Louis,MO,38.6280278,-90.1910154
